fips,resistance,recovery,resilience
55107,0.280117,0.710928,0.903768
55109,0.372166,0.640308,0.906354
55111,0.307754,0.673387,0.901752
55113,0.301983,0.745638,0.911588
55115,0.348694,0.701417,0.911605
55117,0.308848,0.651894,0.898268
55119,0.293026,0.673467,0.900185
55121,0.29193,0.70233,0.903546
55123,0.288135,0.708409,0.90397
55125,0.299691,0.74265,0.910606
55127,0.310019,0.596593,0.887076
55129,0.292743,0.737526,0.909575
55131,0.35423,0.62838,0.901071
55133,0.321025,0.625735,0.894656
55135,0.275372,0.633601,0.890001
55137,0.253804,0.629057,0.885157
55139,0.336417,0.746552,0.915758
55141,0.311684,0.685525,0.904358
56001,0.297974,0.749047,0.911556
56003,0.324113,0.756552,0.915699
56005,0.41359,0.685052,0.918442
56007,0.326506,0.772556,0.91804
56009,0.321434,0.706743,0.909467
56011,0.315777,0.655716,0.900379
56013,0.318839,0.750078,0.914335
56015,0.322233,0.744509,0.914166
56017,0.315272,0.741717,0.91297
56019,0.319779,0.737408,0.913303
56021,0.358059,0.767746,0.921472
56023,0.371242,0.737178,0.919412
56025,0.32622,0.682153,0.905862
56027,0.267284,0.710602,0.902737
56029,0.371985,0.74365,0.920297
56031,0.290082,0.751907,0.911208
56033,0.306577,0.739549,0.910784
56035,0.377649,0.665252,0.911321
56037,0.294359,0.675997,0.900498
56039,0.404629,0.679188,0.917281
56041,0.286427,0.670307,0.897525
56043,0.320538,0.755859,0.915343
56045,0.278345,0.754193,0.909725
